"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0071695","anatomical structure maturation","119/4922","277/18805",0.429602888086643,1.64134138774265,6.40278833150847,8.20499705182079e-10,4.42714152347718e-07,3.67706740195679e-07,"PAEP/SPINK1/HOXB13/PTH/GAL/GREM1/ASCL1/CABYR/MYOC/CDK5R2/PTPRN/VSX1/FUT6/EPHA8/SMIM45/KIF14/TDRD5/EDNRB/ADAM7/FERMT1/CNGB1/BHLHA15/RET/S1PR1/CNTNAP2/TAL1/CDH3/TDRD1/RXFP2/EPAS1/TRIP13/AURKA/EPB42/ACVRL1/CDH5/RFLNA/CCDC154/GLDN/EREG/CATSPERD/ACTN3/ZBTB16/NKX6-1/RAC3/C1QL1/C2CD6/TUBB8/INSL3/TRIM58/EDN1/KCNQ3/SLC24A4/LRRK2/PTH1R/GATA2/ADAMTS12/ROPN1L/IL21/KLF2/BMP2/PGR/LGI4/PHOSPHO1/SOX18/NTN4/RUNX2/HOXA5/CNTN2/RHEX/KCNE1/RECK/SIX3/PPARG/ZAR1L/ADGRB3/CX3CR1/C1QA/CDK5R1/SLC26A3/DEFB1/CEND1/LHX6/BTK/FOXA1/CATSPER4/TDRKH/SPINK5/MSX2/SLC26A6/RFLNB/TYMS/TMEM79/PLA2G3/G6PD/NPPC/BFSP2/FGG/P2RX5/FLVCR1/PLA2G10/TCP11/GJA1/LTF/CFTR/WNT10B/SLC22A14/BRCA2/TBX6/SCARF1/EPO/ANKS1A/IHH/WNT1/CX3CL1/TGFB2/CCL19/DCHS1/CDKN1C/NSUN2",119
"GO:0043269","regulation of monoatomic ion transport","183/4922","472/18805",0.38771186440678,1.48129248479673,6.30547160922276,9.12128436314701e-10,4.42714152347718e-07,3.67706740195679e-07,"CALCA/GCG/F2/SPINK1/NPSR1/SLC6A4/KCNC2/KCNJ18/GAL/BPIFA1/NKAIN1/NKX2-5/NKAIN3/TF/NTSR1/CHRM1/ATP4A/KCNJ13/CLDN10/PLPP4/GRIA1/TESC/CAV1/FHL1/FGF11/DPP6/KCNN4/NKAIN4/GRIN1/ADRB2/AGT/CAV3/P2RY6/HTR1A/RGS7/JPH3/CAMK2B/SCN4B/CA7/ACTN2/CASR/CASQ2/LHCGR/FXYD1/EDN3/PRKG2/JPH4/HPCA/GRIN2D/DPP10/GPR35/KCNJ6/KCNA5/ATP1A2/LRRC26/KCNE4/EPHB2/OPRD1/GPER1/GALR2/EGF/KCNJ4/PLA2G1B/ADCYAP1R1/KCNC1/KCNIP1/CEMIP/KCNJ10/STAC/MCHR1/LILRA5/WNK2/EDN1/MMP9/OPRK1/NKAIN2/KCNG2/STAC2/CBARP/BEST3/AHNAK/F2RL3/SCN2B/TRPV2/PRKCE/SCN5A/FXYD6/TRPV3/KCNJ5/KCNG1/WFS1/P2RY1/ACE/IL13/GRIN2A/WNK3/P2RX2/NOS1/ATP2A1/ABCB1/KCNF1/EFHB/REM1/UBASH3B/SNCA/KCNAB1/KCNJ1/ATP1B2/KCNE1/FXYD4/SERPINE2/STK39/MAOB/CAMK2A/CCL2/CNR1/JPH2/PDGFB/TMC1/PPP3R2/APLNR/CACNG6/LIME1/METTL21C/PCSK9/KCNH2/CACNB4/GJC2/PKP2/HAP1/UCN/EPPIN/HCRT/ADRA2A/VMP1/KCNJ15/UTRN/GRAMD2A/SLC31A2/CXCL9/G6PD/KCNK16/THY1/CXCL12/ATP1B1/P2RX5/TRPC3/CD19/STOM/IFNG/MYLK/KCNJ8/P2RX1/FGF14/CFTR/VAMP2/HAMP/PER1/GRIN3B/ASPH/P2RX3/KCNJ16/CACNB3/KCNRG/INPP5K/EPO/AKAP7/P2RY12/ITGB3/GABRE/PPIF/RGS9/AMIGO1/KCNAB2/CX3CL1/STAC3/CRACR2A/ADORA1/KCNIP4/SCN3B/PDZK1/GRIN2C/HOMER3",183
"GO:0008037","cell recognition","77/4922","158/18805",0.487341772151899,1.86193864797165,6.47820484267842,9.19080801743905e-10,4.42714152347718e-07,3.67706740195679e-07,"PAEP/FETUB/ADAM2/FOXG1/LBP/FCN3/CLEC4M/ZPBP2/ADAM18/MYPN/CRP/TEX101/LY6K/CNTN6/FOLR3/IGSF9/ADGRB1/FEZF2/CD36/ROBO4/CNTNAP2/MEGF10/SFTPA1/DCST1/CRTAC1/SEMA5A/DCST2/FUT3/PECAM1/PRSS55/GAP43/EPHB2/C4BPB/COLEC10/NTM/PTX3/PEAR1/TNFRSF21/ZP3/CFP/CLGN/VCAN/FCN1/ADAM32/PCDH12/OPCML/COLEC12/CNTN2/NEDD9/NEXN/CDK5R1/ROBO2/EPHB1/OVGP1/CNR1/TULP1/ACR/SPACA3/CADM1/CCT3/ATP8B3/PCDHA7/EPHB3/PRF1/ZP1/ZAN/PLA2G5/CCT5/EMB/SPACA4/ALDOA/AMIGO1/CRTAM/CCL19/DOCK8/ZPBP/IZUMO1",77
"GO:0019731","antibacterial humoral response","46/4922","79/18805",0.582278481012658,2.22465396900509,6.49469400959414,1.69600055774796e-09,7.58596820901268e-07,6.30070583145315e-07,"DEFA5/FGB/CALCA/H2BC10/BPIFA1/H2BC7/TF/WFDC3/H2BC8/LGALS4/FGA/IGHG4/H2BC6/DEFA3/SPRR2A/IGHG1/PI3/IGHG3/IGHG2/CAMP/DEFA4/WFDC10B/H2BC11/H2BC4/IGKV3-20/PLA2G1B/RNASE7/KLK3/IGHA2/H2BC12L/MMP7/CTSG/IGHA1/WFDC2/WFDC13/VIP/DEFB1/IGHD/WFDC11/SPINK5/IGHM/HLA-E/H2BC12/LTF/H2BC21/SLPI",46
"GO:0003002","regionalization","168/4922","430/18805",0.390697674418605,1.49270007465296,6.15399935087239,2.31060859652904e-09,9.64602068764325e-07,8.01173128101755e-07,"PITX2/BARX1/OTX2/LHX1/HOXB9/HOXC13/DLL3/HOXD13/HOXC11/SP8/NEUROD1/TBXT/HOXC10/ZIC3/NKX2-2/HOXD11/FEZF1/PCDH8/CIROP/CDX2/DMRTA2/GREM1/ASCL1/FOXG1/LHX2/NKX2-5/FOXB1/ISL1/FOXH1/HOXA11/WNT3A/HOXA10/SOSTDC1/TDRD5/SOX1/NKX3-2/HOXB8/ARC/DLX1/LHX3/DLX2/OTX1/EMX1/SIX2/XRCC2/HOXC9/HELT/MESP2/EN1/FGF10/TLL2/GDNF/FEZF2/HHIP/HES6/PAX6/FOXF1/GBX2/TDRD1/SOX17/HOXC8/TBX18/AURKA/TBR1/ACVRL1/HOXB1/SMAD6/STIL/GSC/NOTO/HOXD4/MESP1/SIX1/ZBTB16/DKK1/HOXC6/FOXN4/GPC3/TBX3/FOXD1/WNT3/HOXB7/NDRG4/CFAP52/EDN1/FGF2/TBX20/HES7/DNAI2/TBX2/LMX1B/DRC1/GSX2/LEFTY2/WNT7A/EGR2/HOXD3/HOXA9/CDX1/DMRT3/FGFR2/BASP1/CFC1/BMP2/KAT2A/DNAI1/TGFBR2/HOXC4/SOX18/HOXA5/ENG/NKD1/HOXC5/ENKUR/CFAP53/SIX3/HOXB2/RNF207/GATA5/TLL1/ODAD2/C1QA/ROBO2/DNAAF1/APLNR/PRICKLE1/VAX2/MDFI/HOXA4/RIPPLY2/FOXA1/TDRKH/ADGRG1/MSX2/ODAD4/CHRD/HOXB3/BMPR2/ODAD3/BTG2/IRX1/SFRP2/GJA1/GATA4/WNT2B/WNT8B/ALX4/MEOX1/POU5F1/DNAAF3/PRKDC/TBX6/COBL/HEY2/MEOX2/LFNG/CIMAP3/CYP26B1/IHH/ARL13B/WNT1/FGF8/DAW1/BHLHE41/ARL6/PCSK6/WNT2/HEYL",168
"GO:0045109","intermediate filament organization","44/4922","75/18805",0.586666666666667,2.2414194771773,6.41408280123013,2.75428309286152e-09,1.05069936895562e-06,8.72683282961506e-07,"KRT20/KRT75/KRT81/KRT83/KRT6A/KRT31/KRT16/KRT33B/INA/KRT14/KRT6B/KRT34/KRT3/KRT78/KRT79/NEFL/DES/KRT9/GFAP/KRT17/KRT15/KRT38/NEFH/KRT80/KRT23/KRT6C/DSP/PKP1/KRT40/KRT4/KRT27/KRT32/KRT1/KRT24/KRT73/KRT86/KRT72/PKP2/BFSP2/KRT39/KRT12/KRT19/KRT36/VIM",44
"GO:0050878","regulation of body fluid levels","154/4922","388/18805",0.396907216494845,1.51642425968825,6.12022401224968,3.01493215425215e-09,1.05069936895562e-06,8.72683282961506e-07,"FGB/F2/F13B/SPINK1/SLC6A4/PRSS56/MUC2/BPIFA1/HRG/FOXB1/PDIA2/CHRM1/HBB/ANGPT4/WNT3A/XDH/PROC/SLC6A3/TFPI2/FGA/SCUBE1/EDNRB/ANGPTL7/CAV1/SLC4A1/KNG1/KCNN4/CEL/GP9/NKX2-3/AVP/SLC7A11/FGF10/AQP4/F7/HGFAC/CD36/CYP4F11/COMP/AQP6/IL6/HNF4A/F11/NPPB/F12/EMP2/CDO1/CPB2/TUBB1/NPR1/PLAU/ANXA8/COL3A1/AGR2/THBD/PLA2G4A/MMRN1/SELP/FAP/VWF/F5/ANGPTL1/ANGPT1/EPHB2/MPIG6B/CORO2B/C4BPB/NME1/HEG1/ENTPD2/TSPAN8/ADTRP/SVEP1/DGKI/CEACAM1/OXT/TSPAN18/PEAR1/EDN1/PF4/OPRK1/AVPR2/SOCS2/F2RL3/PRKCE/VTN/CTSG/SAA1/F8/NPR3/KRT1/GATA1/WFS1/P2RY1/ADAMTS18/MYL9/GAS6/WNK3/GJA5/ERBB4/FLI1/NEGR1/APLN/PLAT/UBASH3B/AQP5/PRKCQ/TLR4/CYP4F2/ITGA2/VIP/SERPINE2/STK39/PRLR/F10/PROS1/PDGFB/AQP1/APLNR/PAPSS2/PRICKLE1/PRRG3/PTPRO/DGKB/SERPING1/ANGPTL4/NEURL1/PROZ/ADRA2A/PRKG1/FBLN1/F2RL1/FGG/HYAL2/FCER1G/F2RL2/GJA1/P2RX1/CFTR/GNAQ/EMILIN2/HPS5/GPI/INPP5K/TSPAN32/CAD/P2RY12/ITGB3/ADORA1/PDPN/HTR4/FERMT3/SCNN1G/TBXA2R",154
"GO:0071459","protein localization to chromosome, centromeric region","29/4922","41/18805",0.707317073170732,2.70237658695157,6.4973927286531,3.02021536908353e-09,1.05069936895562e-06,8.72683282961506e-07,"H4C13/H4C6/H2AC4/H4C3/H4C1/H4C2/H4C4/H4C5/H2AC8/CENPA/AURKB/BUB1B/TTK/KNL1/H4C12/CDK1/H2BC11/H4C11/H4C14/KNTC1/H4C8/H4C15/HASPIN/MTBP/H4C16/H4C9/SPDL1/MIS18A/ZWILCH",29
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","85/4922","184/18805",0.46195652173913,1.76495172517358,6.20862892657737,3.47993885817161e-09,1.14691458578266e-06,9.5259711347512e-07,"CALCA/GCG/ADGRG7/PTH/IAPP/GIP/CALCB/ADGRF4/GPR78/UCN2/SSTR4/GCGR/ADM2/ADRA1A/GPR26/ADCY8/RAMP3/VIPR1/ADGRB1/ADRB1/RXFP1/ADRB2/TSHR/MC5R/RAMP2/S1PR1/TAAR1/ADGRE3/MC4R/PTHLH/CALCRL/LHCGR/RXFP2/ADGRE1/ADGRD2/OR51E2/UCN3/ADGRF1/FFAR4/ADGRG4/GPR12/GPER1/GALR2/RAMP1/ADCYAP1R1/PF4/PTH1R/ADRA1D/ADGRL2/GPBAR1/RAPGEF4/S1PR4/PDE2A/GPR101/ADCY4/NOS1/CALCR/GPR4/PTGER4/ADGRB3/VIP/HTR6/FSHR/CHGA/CNR1/ADGRB2/S1PR5/APLP1/ADGRG1/ADRA2A/PTGIR/CXCL9/ADGRE5/ADGRL4/ADGRD1/TCP11/GNAQ/PTGFR/ADGRL3/ADCY9/MC2R/GPR65/ADGRF5/HTR4/TBXA2R",85
"GO:0048562","embryonic organ morphogenesis","125/4922","302/18805",0.413907284768212,1.58137474401996,6.06446958764476,4.97505717464329e-09,1.55769040138082e-06,1.29377671052171e-06,"LHX1/HOXB9/ATOH1/HOXC11/NEUROD1/COL11A1/ZIC3/COL2A1/HOXD11/CHRNA9/GJB6/HMX2/DLX6/FOXG1/SOX11/NKX2-5/ZIC1/ALX3/FOXL2/STRA6/FOXE1/FOXH1/WNT16/HOXA11/WNT3A/MYCN/USH1C/CTHRC1/TFAP2A/TBX15/NKX3-2/GRHL3/MYO3B/SHOX2/HOXB8/USH1G/DLX2/OTX1/SIX2/HOXC9/ALX1/TCF21/STRC/FGF10/PAX6/FOXF1/GBX2/SOX17/TBX18/DLX5/HOXB1/STIL/GSC/NOTO/HOXD4/TWIST1/MESP1/SIX1/EPHB2/FOXN4/FBN2/TH/TBX3/ITGA8/HOXB7/NDRG4/HOXA1/EDN1/LHFPL5/MYO7A/RBP4/TBX20/SIX4/TBX2/GATA2/HYAL1/HOXD3/HOXA9/FGFR2/TGFBR2/HOXC4/SOX18/RUNX2/HOXA5/ENG/EFEMP1/NDST1/NECTIN1/POU4F3/SIX3/HOXB2/RNF207/MFAP2/TTC39C/DNAAF1/APLNR/VAX2/LRIG3/SOBP/MDFI/HOXA4/RDH10/SOX9/HOXB3/ZEB1/SATB2/PPP1R35/FLVCR1/FOXF2/OSR2/GJA1/CDH23/HLX/MMP16/GATA4/ALX4/MMP14/MYO3A/IHH/ARL13B/WNT1/SCRIB/FGF8/INSIG1/HPN",125
"GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","79/4922","169/18805",0.467455621301775,1.78596159255991,6.11114501536007,6.3294062666835e-09,1.88736866866534e-06,1.56759881522221e-06,"PCDH8/DSG4/CDH17/CDH18/CEACAM5/DSG3/CDHR2/MYPN/CDHR5/CNTN6/CELSR3/PLXNB3/IGSF9/PCDH15/RET/ROBO4/CDH3/CDH5/CDH12/PCDHA9/NECTIN4/PECAM1/CDH19/CDH15/FAT2/CEACAM1/CDH7/ESAM/CDH2/FAT3/DSG1/PCDHGA8/PCDH9/CDH13/L1CAM/PCDHGB7/PCDHA6/PCDH12/PCDH17/PCDH7/PCDHA5/CNTN2/IGSF11/NECTIN1/CDHR4/PCDHGC3/NEXN/ROBO2/PCDHA8/CDH24/CDH20/DSC1/DSG2/CDHR3/PCDHB8/PTPRM/HMCN2/PCDH11X/PCDHGA1/CDH22/CEACAM6/CADM1/PCDHGA12/PCDHA7/PTPRT/EMB/PCDH10/CDH23/PCDHA4/FAT1/DSC3/PCDHA12/FAT4/SDK1/DCHS2/CDH10/AMIGO1/CLSTN2/DCHS1",79
"GO:0043270","positive regulation of monoatomic ion transport","93/4922","210/18805",0.442857142857143,1.69198061183027,6.00426354592893,9.23257437109177e-09,2.62792639598985e-06,2.18268660131887e-06,"GCG/F2/NPSR1/SLC6A4/KCNC2/GAL/NKX2-5/NTSR1/CHRM1/TESC/CAV1/FHL1/KCNN4/GRIN1/P2RY6/RGS7/SCN4B/ACTN2/CASR/LHCGR/FXYD1/EDN3/LRRC26/EPHB2/GPER1/GALR2/PLA2G1B/ADCYAP1R1/KCNC1/CEMIP/STAC/MCHR1/LILRA5/WNK2/EDN1/OPRK1/STAC2/F2RL3/SCN2B/TRPV2/SCN5A/FXYD6/TRPV3/WFS1/P2RY1/IL13/WNK3/P2RX2/NOS1/ATP2A1/SNCA/ATP1B2/KCNE1/FXYD4/STK39/CAMK2A/CCL2/JPH2/PDGFB/PPP3R2/APLNR/KCNH2/GJC2/PKP2/HAP1/UCN/HCRT/ADRA2A/VMP1/CXCL9/G6PD/THY1/CXCL12/ATP1B1/P2RX5/TRPC3/CD19/IFNG/MYLK/P2RX1/CFTR/ASPH/P2RX3/CACNB3/AKAP7/P2RY12/AMIGO1/CX3CL1/STAC3/CRACR2A/ADORA1/SCN3B/PDZK1",93
"GO:0071805","potassium ion transmembrane transport","95/4922","216/18805",0.439814814814815,1.68035708910861,5.98811373271064,9.82126035866619e-09,2.67394488547686e-06,2.22090834929838e-06,"KCNU1/KCNC2/SLC9A4/KCNJ18/GAL/KCNQ2/SLC24A2/ATP4A/KCNJ13/KCNA4/KCNK9/KCNV1/CAV1/FHL1/DPP6/KCNN4/CAV3/RGS7/ACTN2/CASQ2/HCN1/KCNQ5/KCNA7/EDN3/KCNT2/TRPM5/DPP10/KCNJ6/SLC9A2/KCNA10/KCNA5/ATP1A2/LRRC26/HCN2/KCNE4/KCND2/KCNK3/GALR2/KCNK12/KCNJ4/ATP4B/KCNK2/KCNC1/KCNIP1/KCNK10/KCNJ10/SLC9A3/KCNH8/KCNQ3/SLC24A4/OPRK1/KCNG2/KCNMB3/KCNJ5/KCNG1/HCN3/KCNF1/KCNN1/KCNAB1/KCNJ1/ATP1B2/KCNE1/FXYD4/KCNT1/STK39/ATP1A3/AQP1/KCNH7/KCNK5/KCNMB2/KCNH2/SLC12A3/KCNK1/KCNJ15/SLC12A8/KCNK16/ATP1B1/SLC9A7/KCNJ8/SLC12A7/VAMP2/PKD2L1/KCNJ16/KCNRG/AKAP7/KCNV2/AMIGO1/KCNK15/KCNH4/KCNAB2/SLC12A4/KCNIP4/MCOLN1/KCNN3/HPN",95
"GO:1903046","meiotic cell cycle process","96/4922","220/18805",0.436363636363636,1.66717151195006,5.9268210622394,1.33506056970335e-08,3.483395536451e-06,2.89321678723871e-06,"PRDM9/BRDT/DMRTC2/STRA8/DMRT1/TEX19/RBM46/HORMAD1/TOP2A/CDC20/ASPM/NUF2/CDC25C/MAEL/TEX11/TTK/CCNE1/TEX15/SGO1/PLK1/SKA3/MEIOB/NDC80/RAD54L/SHOC1/ESPL1/CCNB2/SKA1/PKMYT1/NCAPH/MND1/TAF1L/DDX4/MEIOC/TESMIN/BRIP1/EME1/KNL1/TRIP13/AURKA/ZWINT/C14orf39/MAJIN/EREG/PTTG3P/CDC25A/PTTG1/FBXO43/TDRD12/OVOL1/HSF2BP/RAD51/REC114/MEIOSIN/TUBB8/MEI4/P3H4/RAD51AP1/EDN1/FANCA/RAD54B/CCNE2/SHCBP1L/SYCE3/SYCP2/RNF212/MSH5/FIGNL1/ASZ1/FANCD2/ANKLE1/RPL10L/TOP6BL/MOV10L1/TDRKH/KIF18A/MSX2/DCAF13/BRME1/NPPC/SPDYA/PIWIL2/INCENP/STAG3/MYBL1/TUBG1/CCNA1/SPIRE2/BRCA2/SYCE1L/CYP26B1/EME2/NCAPD2/CKS2/NSUN2/NDC1",96
"GO:0060078","regulation of postsynaptic membrane potential","71/4922","150/18805",0.473333333333333,1.80841798726805,5.9188622800687,1.91431474670519e-08,4.79497557754716e-06,3.98258070040857e-06,"GABRA3/HTR3A/CHRNA9/GABRA5/NETO1/HTR3B/NTSR1/HTR3C/CHRM1/GABRG2/GLRA3/RIMS2/GRIA1/CHRNA5/CHRNA2/GABRG3/CHRNB4/ADRB1/GRIN1/STX1A/ADRB2/SLC1A7/CHRNB2/CHRND/CBLN1/HCN1/GRIK2/GRIK4/GRIN2D/GRIA4/CHRNG/INSYN2A/KCND2/GABRB1/LRRK2/SLC8A2/CHRNA6/WNT7A/CHRNA4/GRIK3/GRIN2A/P2RX2/SNCA/KCTD16/IGSF11/GRIK5/GRIA2/SLC8A3/GABRA4/GRID1/SHANK3/INSYN1/MAPK8IP2/HCRT/KCNK1/TRPV1/P2RX6/P2RX5/MET/P2RX1/GRIN3B/P2RX3/RIMS1/GRIK1/SYNE1/GABRR2/GABRE/CHRNB1/ADORA1/GABRD/GRIN2C",71
"GO:0006813","potassium ion transport","104/4922","245/18805",0.424489795918367,1.62180630074053,5.83315395250681,1.99860203863907e-08,4.81355614075301e-06,3.99801322790106e-06,"KCNU1/KCNC2/SLC9A4/KCNJ18/GAL/KCNQ2/SLC24A2/ATP4A/KCNJ13/KCNA4/KCNK9/KCNV1/CAV1/FHL1/DPP6/KCNN4/CAV3/CNGB1/RGS7/ACTN2/CASQ2/HCN1/KCNQ5/KCNA7/FXYD1/EDN3/KCNT2/TRPM5/DPP10/KCNJ6/SLC9A2/KCNA10/KCNA5/ATP1A2/LRRC26/HCN2/KCNE4/KCND2/KCNK3/GALR2/KCNK12/KCNJ4/ATP4B/KCNK2/KCNC1/KCNIP1/KCNK10/KCNJ10/SLC9A3/KCNH8/KCNQ3/SLC24A4/OPRK1/KCNG2/CNGA4/FXYD6/KCNMB3/KCNJ5/KCNG1/HCN3/NOS1/GJA5/KCNF1/KCNN1/KCNAB1/KCNJ1/ATP1B2/KCNE1/FXYD4/KCNT1/STK39/ATP1A3/AQP1/KCNH7/KCNK5/KCNMB2/KCNH2/HCRT/SLC12A3/ADRA2A/KCNK1/KCNJ15/SLC12A8/KCNK16/ATP1B1/SLC9A7/KCNJ8/SLC12A7/VAMP2/PKD2L1/KCNJ16/KCNRG/AKAP7/KCNV2/AMIGO1/KCNK15/KCNH4/KCNAB2/SLC12A4/ADORA1/KCNIP4/MCOLN1/KCNN3/HPN",104
"GO:0035725","sodium ion transmembrane transport","85/4922","190/18805",0.447368421052632,1.70921640753652,5.85030244660389,2.23462991042445e-08,5.18268611076959e-06,4.30460288008078e-06,"SLC6A4/SLC9A4/SLC24A2/BPIFA1/CNGA3/SLC17A4/ATP4A/SLC6A3/SLC6A15/KCNK9/SLC13A5/SLC6A11/TESC/SLC5A5/ASIC5/FGF11/SCN4A/GRIN1/AGT/CAV3/SCN8A/CNGB1/SCN4B/SCN3A/HCN1/FXYD1/SLC6A13/SLC6A17/SLC5A9/TRPM5/SCN7A/SLC9A2/CNGA1/ATP1A2/HCN2/KCNK3/SLC6A18/ATP4B/SLC9A3/WNK2/SLC24A4/SLC38A4/SLC8A2/SCN2B/PRKCE/SCN5A/FXYD6/SLC4A11/SLC6A8/TRPV3/SLC5A4/SCN1A/HCN3/GRIN2A/SLC34A3/WNK3/SLC5A11/NOS1/ATP1B2/FXYD4/STK39/ATP1A3/SLC8A3/SLC5A3/SCNN1D/PCSK9/SLC17A1/SLC12A3/KCNK1/UTRN/ASIC1/ATP1B1/SLC13A3/SLC9A7/SLC28A3/FGF14/TRPM2/PKD2L1/SLC5A6/SLC34A1/SLC6A12/MCOLN1/SCN3B/SCNN1G/SLC6A7",85
"GO:0007411","axon guidance","101/4922","238/18805",0.42436974789916,1.62134764511249,5.74389550739794,3.23544551827208e-08,7.23584279836419e-06,6.00990086683546e-06,"OTX2/LHX1/ATOH1/VAX1/EFNA2/DPYSL5/EVX1/FEZF1/PTPRH/FOXG1/LHX2/TUBB3/ISL1/CDK5R2/WNT3A/TUBB2B/EPHA8/MYPN/TNR/EPHA10/NDP/CNTN6/LHX3/CELSR3/SEMA3G/IGSF9/EFNA3/GDNF/FEZF2/RET/GFRA3/ROBO4/ANOS1/PAX6/GBX2/ARTN/KIF5A/EDN3/DLX5/TBR1/DCC/SEMA6A/SEMA5A/SLIT2/SLIT3/GBX1/NOVA2/BDNF/RAC3/GAP43/EPHB2/EFNA4/EPHA6/FEZ1/ATOH7/DRGX/FOXD1/WNT3/SEMA6D/EDN1/EGR2/ISL2/L1CAM/KIFC2/FLRT3/SEMA3A/NTN4/PLEKHG4B/CNTN2/SEMA4B/PRKCQ/NECTIN1/POU4F3/ARX/NEXN/CDK5R1/ROBO2/EPHB1/SEMA3B/CHL1/KIF5C/EFNA5/PTPRO/PTPRM/HMCN2/NFASC/BMPR2/EPHB3/CXCL12/PLA2G10/EMB/NTN3/SEMA3D/ETV1/PLEKHG4/EPHA7/NELL2/FGF8/LAMB2/PLXNA3/ERBB2",101
"GO:0030900","forebrain development","158/4922","413/18805",0.382566585956416,1.4616344268408,5.64823815335346,3.61948639023619e-08,7.81559440539966e-06,6.49142731548349e-06,"PITX2/OTX2/LHX1/ATOH1/POU3F2/NEUROD1/PCSK1/IGF2BP1/NR0B1/PRDM13/ZIC3/EFNA2/KCNC2/SALL1/LHX8/FEZF1/POU4F1/LHX5/DMRTA2/ASCL1/FOXG1/LHX2/NR2E1/FOXB1/ZIC1/PITX1/ISL1/CDK5R2/WNT3A/SSTR4/TUBB2B/SOX3/POU3F3/SLC6A3/TNR/RAX/KIF14/ASPM/GRIA1/SOX1/NEUROG2/SLC2A1/CCKAR/DLX1/LHX3/DLX2/OTX1/EMX1/NEFL/MDK/SLC7A11/BCAN/FGF10/CCDC141/CHRNB2/FEZF2/CNTNAP2/PAX6/GBX2/DLX5/TBR1/STIL/EZH2/GSC/COL3A1/SEMA5A/SLIT2/OTP/NRG3/WDR62/DKK1/RAC3/ATP1A2/DLC1/EPHB2/SSTR1/PHACTR1/FEZ1/TH/KCNC1/TBX3/FGF2/AVPR2/LRRK2/ID4/CDH2/ARHGAP11B/GSX2/GATA2/MDGA1/WNT7A/ANXA3/SCN5A/ELAVL4/PCDH9/TACC1/NTRK2/NDNF/FGFR2/BMP2/TSKU/SEMA3A/KAT2A/ERBB4/TACC3/FOS/CNTN2/NDST1/MFSD2A/ATP1B2/SIX3/ARX/SRD5A1/HTR6/CDK5R1/ROBO2/SOX2/AQP1/TYROBP/E2F1/KIF26A/SHANK3/LHX6/VAX2/OLIG2/APLP1/HAP1/ADGRG1/PRKG1/ZEB1/LRP8/EPHB3/BTG2/H2AX/DIXDC1/ATAT1/CXCL12/POU1F1/ATIC/AGTPBP1/WNT2B/SLITRK5/FAT4/DCLK1/BNIP3/SRGAP2C/TUBB2A/P2RY12/DAB2IP/TUBA1A/ARL13B/WNT1/FGF8/RTN4RL1/INHBB/HPRT1/GMPPA/PLXNA3",158
"GO:0051321","meiotic cell cycle","119/4922","293/18805",0.406143344709898,1.55171182390687,5.6672672760194,4.12092976020296e-08,8.09572603784196e-06,6.72409728739383e-06,"PRDM9/PIWIL3/BRDT/DUSP13B/DMRTC2/PIWIL1/STRA8/DMRT1/TEX19/RBM46/HORMAD1/FAM9C/TOP2A/CDC20/ASPM/NEK2/NUF2/CDC25C/MAEL/EXO1/TEX11/SMC1B/TTK/CCNE1/TEX15/XRCC2/SGO1/PLK1/SKA3/MEIOB/NDC80/RAD54L/SHOC1/ESPL1/CCNB2/SKA1/BOLL/PKMYT1/NCAPH/MND1/TAF1L/DDX4/MEIOC/TESMIN/TDRD1/BRIP1/EME1/REDIC1/KNL1/TRIP13/AURKA/ZWINT/FAM9B/C14orf39/MAJIN/EREG/PTTG3P/EXD1/CDC25A/PTTG1/FBXO43/TDRD12/OVOL1/HSF2BP/RAD51/REC114/PRR19/MEIOSIN/TUBB8/MEI4/P3H4/RAD51AP1/EDN1/FANCA/RAD54B/CCNE2/SHCBP1L/SYCE3/SYCP2/ZFP42/RSPH1/RNF212/MSH5/FIGNL1/SGO2/ASZ1/RAD21L1/DUSP1/FANCD2/ANKLE1/HORMAD2/RPL10L/TOP6BL/MOV10L1/TDRKH/KIF18A/MSX2/DCAF13/BRME1/H2AX/NPPC/SPDYA/PIWIL2/MCMDC2/INCENP/STAG3/MYBL1/TUBG1/CCNA1/SPIRE2/BRCA2/SYCE1L/LFNG/CYP26B1/EME2/NCAPD2/CKS2/NSUN2/NDC1",119
